OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Price,Unit Cost
SO - 0005005,Online,WARE-NMK1003,8/23/2019,1/6/2020,1/27/2020,1/30/2020,USD,15,50,166,15,5,0.15,1916.20,1341.34
SO - 0005006,In-Store,WARE-NBV1002,8/23/2019,1/6/2020,1/9/2020,1/11/2020,USD,11,9,73,13,2,0.075,1989.90,1392.93
SO - 0005007,In-Store,WARE-NMK1003,8/23/2019,1/6/2020,1/29/2020,2/5/2020,USD,1,46,139,45,1,0.1,3370.10,2763.48
SO - 0005008,Distributor,WARE-XYS1001,8/23/2019,1/6/2020,1/24/2020,2/3/2020,USD,22,38,9,46,6,0.2,850.90,697.74
SO - 0005009,Wholesale,WARE-NBV1002,8/23/2019,1/6/2020,2/3/2020,2/13/2020,USD,26,15,83,32,2,0.05,1125.60,697.87
SO - 0005010,Distributor,WARE-XYS1001,8/23/2019,1/6/2020,1/18/2020,1/26/2020,USD,24,42,51,25,8,0.075,6157.30,3509.66
SO - 0005011,Wholesale,WARE-XYS1001,8/23/2019,1/6/2020,1/21/2020,1/27/2020,USD,27,17,13,24,6,0.075,1005.00,592.95
SO - 0005012,In-Store,WARE-PUJ1005,8/23/2019,1/6/2020,1/26/2020,1/31/2020,USD,2,24,317,28,5,0.075,2479.00,1735.30
SO - 0005013,Wholesale,WARE-NMK1003,8/23/2019,1/6/2020,1/27/2020,1/30/2020,USD,28,20,189,8,5,0.075,1989.90,1492.43
SO - 0005014,In-Store,WARE-XYS1001,8/23/2019,1/6/2020,1/31/2020,2/1/2020,USD,8,1,34,10,7,0.05,716.90,336.94
SO - 0005015,In-Store,WARE-MKL1006,8/23/2019,1/7/2020,1/19/2020,1/22/2020,USD,2,35,351,9,4,0.1,1688.40,894.85
SO - 0005016,In-Store,WARE-XYS1001,8/23/2019,1/7/2020,1/13/2020,1/23/2020,USD,2,50,6,31,8,0.3,2619.70,1938.58
SO - 0005017,In-Store,WARE-UHY1004,8/23/2019,1/7/2020,1/25/2020,2/1/2020,USD,7,12,212,2,3,0.05,1728.60,1400.17
SO - 0005018,Distributor,WARE-UHY1004,12/1/2019,1/7/2020,1/9/2020,1/10/2020,USD,21,32,223,32,1,0.075,3993.20,1637.21
SO - 0005019,In-Store,WARE-NMK1003,8/23/2019,1/7/2020,2/3/2020,2/4/2020,USD,5,37,202,33,3,0.05,2398.60,1199.30
SO - 0005020,In-Store,WARE-XYS1001,8/23/2019,1/7/2020,1/10/2020,1/15/2020,USD,8,21,19,24,6,0.05,884.40,548.33
SO - 0005021,In-Store,WARE-NMK1003,8/23/2019,1/7/2020,2/3/2020,2/10/2020,USD,7,24,93,25,8,0.1,804.00,353.76
SO - 0005022,In-Store,WARE-NMK1003,8/23/2019,1/7/2020,1/9/2020,1/10/2020,USD,4,24,175,14,6,0.15,897.80,475.83
SO - 0005023,In-Store,WARE-NMK1003,8/23/2019,1/7/2020,1/17/2020,1/19/2020,USD,4,34,189,39,4,0.075,3859.20,1891.01
SO - 0005024,In-Store,WARE-UHY1004,8/23/2019,1/7/2020,2/2/2020,2/5/2020,USD,6,24,257,18,7,0.1,951.40,675.49
SO - 0005025,In-Store,WARE-MKL1006,8/23/2019,1/7/2020,1/22/2020,1/25/2020,USD,5,6,339,13,2,0.1,201.00,120.60
SO - 0005026,In-Store,WARE-PUJ1005,8/23/2019,1/7/2020,1/10/2020,1/20/2020,USD,11,23,318,10,3,0.15,2566.10,1950.24
SO - 0005027,In-Store,WARE-NMK1003,12/1/2019,1/7/2020,1/12/2020,1/14/2020,USD,12,18,149,44,7,0.05,1728.60,968.02
SO - 0005028,Online,WARE-XYS1001,8/23/2019,1/8/2020,1/12/2020,1/15/2020,USD,17,40,40,39,3,0.075,5132.20,3028.00
SO - 0005029,Online,WARE-UHY1004,8/23/2019,1/8/2020,1/21/2020,1/31/2020,USD,19,12,261,44,6,0.075,5480.60,4439.29
SO - 0005030,In-Store,WARE-PUJ1005,8/23/2019,1/8/2020,1/14/2020,1/21/2020,USD,8,4,262,22,4,0.15,3953.00,2688.04
SO - 0005031,Wholesale,WARE-NMK1003,8/23/2019,1/8/2020,1/20/2020,1/27/2020,USD,26,42,171,31,6,0.075,964.80,530.64
SO - 0005032,Online,WARE-NMK1003,12/1/2019,1/8/2020,1/12/2020,1/19/2020,USD,20,33,131,19,4,0.075,1943.00,1068.65
SO - 0005033,Online,WARE-MKL1006,8/23/2019,1/8/2020,1/26/2020,1/31/2020,USD,19,7,344,6,8,0.15,3892.70,3075.23
SO - 0005034,Online,WARE-NMK1003,8/23/2019,1/8/2020,1/20/2020,1/29/2020,USD,12,12,138,16,3,0.075,5822.30,4541.39
SO - 0005035,In-Store,WARE-UHY1004,8/23/2019,1/8/2020,1/15/2020,1/21/2020,USD,6,47,259,1,3,0.15,1755.40,1299.00
SO - 0005036,Wholesale,WARE-NBV1002,8/23/2019,1/8/2020,1/15/2020,1/16/2020,USD,27,39,82,32,4,0.1,3128.90,1439.29
SO - 0005037,Distributor,WARE-PUJ1005,8/23/2019,1/8/2020,2/4/2020,2/9/2020,USD,25,34,303,24,3,0.075,2318.20,1553.19
SO - 0005038,In-Store,WARE-NMK1003,12/1/2019,1/9/2020,1/30/2020,2/8/2020,USD,11,13,183,42,5,0.1,1735.30,1145.30
SO - 0005039,Distributor,WARE-NBV1002,8/23/2019,1/9/2020,1/14/2020,1/24/2020,USD,25,17,85,30,7,0.05,3879.30,1551.72
SO - 0005040,Online,WARE-NBV1002,8/23/2019,1/9/2020,1/23/2020,1/25/2020,USD,17,26,76,18,8,0.05,3932.90,1887.79
SO - 0005041,In-Store,WARE-NMK1003,8/23/2019,1/9/2020,1/25/2020,2/4/2020,USD,4,39,163,9,2,0.1,1045.20,543.50
SO - 0005042,In-Store,WARE-NBV1002,8/23/2019,1/9/2020,1/16/2020,1/24/2020,USD,5,4,66,38,7,0.1,214.40,124.35
SO - 0005043,In-Store,WARE-PUJ1005,8/23/2019,1/9/2020,2/2/2020,2/10/2020,USD,5,34,301,10,4,0.05,897.80,466.86
SO - 0005044,In-Store,WARE-PUJ1005,8/23/2019,1/9/2020,1/16/2020,1/21/2020,USD,1,16,289,40,1,0.3,1139.00,717.57
SO - 0005045,In-Store,WARE-MKL1006,8/23/2019,1/9/2020,1/14/2020,1/19/2020,USD,6,17,339,19,5,0.05,5460.50,2348.02
SO - 0005046,Wholesale,WARE-NMK1003,8/23/2019,1/9/2020,1/26/2020,1/31/2020,USD,27,45,128,24,3,0.075,2391.90,1841.76
SO - 0005047,Distributor,WARE-PUJ1005,8/23/2019,1/9/2020,2/2/2020,2/11/2020,USD,24,1,276,18,6,0.3,5996.50,4557.34
SO - 0005048,Wholesale,WARE-MKL1006,12/1/2019,1/10/2020,1/25/2020,2/1/2020,USD,27,9,343,38,2,0.075,1728.60,726.01
SO - 0005049,Wholesale,WARE-MKL1006,12/1/2019,1/10/2020,1/23/2020,1/24/2020,USD,25,13,330,16,4,0.15,3343.30,2240.01
SO - 0005050,In-Store,WARE-NMK1003,8/23/2019,1/10/2020,1/21/2020,1/22/2020,USD,2,40,149,19,6,0.1,174.20,81.87
SO - 0005051,Online,WARE-PUJ1005,12/1/2019,1/10/2020,1/13/2020,1/15/2020,USD,12,31,324,31,6,0.05,1058.60,561.06
SO - 0005052,Wholesale,WARE-PUJ1005,8/23/2019,1/10/2020,1/14/2020,1/18/2020,USD,26,37,327,12,5,0.075,964.80,395.57
SO - 0005053,In-Store,WARE-NBV1002,8/23/2019,1/10/2020,1/21/2020,1/29/2020,USD,5,39,81,18,1,0.05,3966.40,2300.51
SO - 0005054,In-Store,WARE-XYS1001,12/1/2019,1/10/2020,1/24/2020,1/28/2020,USD,1,43,42,26,1,0.05,2633.10,1895.83
SO - 0005055,Online,WARE-MKL1006,8/23/2019,1/10/2020,1/19/2020,1/22/2020,USD,13,40,360,36,7,0.05,1011.70,819.48
SO - 0005056,In-Store,WARE-NBV1002,8/23/2019,1/10/2020,1/25/2020,2/2/2020,USD,8,15,63,30,8,0.05,3892.70,2802.74
SO - 0005057,Distributor,WARE-MKL1006,8/23/2019,1/10/2020,1/20/2020,1/23/2020,USD,22,3,331,17,7,0.05,3805.60,1636.41
SO - 0005058,In-Store,WARE-PUJ1005,8/23/2019,1/10/2020,1/15/2020,1/18/2020,USD,6,20,274,19,7,0.05,1031.80,825.44
SO - 0005059,In-Store,WARE-NMK1003,12/1/2019,1/10/2020,1/28/2020,1/30/2020,USD,8,11,109,3,4,0.05,6090.30,2618.83
SO - 0005060,In-Store,WARE-PUJ1005,8/23/2019,1/11/2020,1/28/2020,2/3/2020,USD,8,11,307,19,2,0.05,3892.70,2102.06
SO - 0005061,Wholesale,WARE-NMK1003,8/23/2019,1/11/2020,1/31/2020,2/2/2020,USD,27,2,120,14,1,0.1,2231.10,1070.93
SO - 0005062,In-Store,WARE-NMK1003,8/23/2019,1/11/2020,1/22/2020,1/30/2020,USD,11,23,172,46,6,0.15,3953.00,3320.52
SO - 0005063,Online,WARE-NMK1003,8/23/2019,1/11/2020,1/21/2020,1/28/2020,USD,20,13,145,18,1,0.075,931.30,726.41
SO - 0005064,In-Store,WARE-XYS1001,8/23/2019,1/11/2020,1/20/2020,1/25/2020,USD,6,31,2,31,4,0.3,2626.40,1365.73
SO - 0005065,Online,WARE-UHY1004,8/23/2019,1/11/2020,2/7/2020,2/12/2020,USD,15,23,256,14,6,0.15,1681.70,1294.91
SO - 0005066,Distributor,WARE-MKL1006,12/1/2019,1/11/2020,1/20/2020,1/21/2020,USD,22,31,361,5,2,0.2,1266.30,987.71
SO - 0005067,Online,WARE-NBV1002,8/23/2019,1/11/2020,2/7/2020,2/8/2020,USD,14,41,84,47,5,0.1,3356.70,1879.75
SO - 0005068,In-Store,WARE-UHY1004,8/23/2019,1/11/2020,2/7/2020,2/15/2020,USD,6,11,228,3,6,0.1,1112.20,767.42
SO - 0005069,In-Store,WARE-PUJ1005,8/23/2019,1/11/2020,2/1/2020,2/2/2020,USD,1,12,272,28,8,0.05,1862.60,819.54
SO - 0005070,In-Store,WARE-NMK1003,8/23/2019,1/11/2020,2/7/2020,2/12/2020,USD,7,48,154,2,2,0.1,254.60,106.93
SO - 0005071,In-Store,WARE-NMK1003,8/23/2019,1/11/2020,1/18/2020,1/28/2020,USD,11,7,174,45,1,0.2,3919.50,2822.04
SO - 0005072,Distributor,WARE-NMK1003,8/23/2019,1/11/2020,2/3/2020,2/13/2020,USD,24,23,174,4,1,0.05,3979.80,3024.65
SO - 0005073,In-Store,WARE-UHY1004,8/23/2019,1/12/2020,1/18/2020,1/21/2020,USD,10,49,243,2,6,0.15,3859.20,1852.42
SO - 0005074,Online,WARE-NMK1003,8/23/2019,1/12/2020,1/23/2020,1/29/2020,USD,20,18,173,15,8,0.3,214.40,109.34
SO - 0005075,Wholesale,WARE-XYS1001,8/23/2019,1/12/2020,1/30/2020,2/3/2020,USD,28,7,39,24,1,0.075,1252.90,989.79
SO - 0005076,Online,WARE-NMK1003,8/23/2019,1/12/2020,1/22/2020,1/28/2020,USD,13,1,166,23,8,0.15,4013.30,2367.85
SO - 0005077,Online,WARE-NMK1003,8/23/2019,1/12/2020,1/30/2020,2/9/2020,USD,14,47,128,34,8,0.075,1112.20,645.08
SO - 0005078,Distributor,WARE-PUJ1005,8/23/2019,1/12/2020,2/9/2020,2/14/2020,USD,22,2,292,36,8,0.05,3859.20,2662.85
SO - 0005079,Online,WARE-NBV1002,8/23/2019,1/12/2020,1/20/2020,1/21/2020,USD,17,40,83,46,5,0.1,3825.70,3137.07
SO - 0005080,In-Store,WARE-XYS1001,12/1/2019,1/12/2020,1/21/2020,1/26/2020,USD,7,12,26,47,7,0.1,241.20,173.66
SO - 0005081,Online,WARE-PUJ1005,8/23/2019,1/12/2020,1/26/2020,2/4/2020,USD,13,46,302,38,5,0.4,3979.80,2467.48
SO - 0005082,Wholesale,WARE-UHY1004,8/23/2019,1/12/2020,1/28/2020,2/1/2020,USD,26,13,237,41,8,0.075,3899.40,3197.51
SO - 0005083,In-Store,WARE-XYS1001,8/23/2019,1/12/2020,1/31/2020,2/9/2020,USD,7,42,49,30,3,0.05,2412.00,1736.64
SO - 0005084,In-Store,WARE-NBV1002,8/23/2019,1/12/2020,2/3/2020,2/5/2020,USD,3,13,85,10,8,0.075,5875.90,4289.41
SO - 0005085,Online,WARE-MKL1006,8/23/2019,1/12/2020,1/19/2020,1/24/2020,USD,19,38,343,36,1,0.3,5293.00,3122.87
SO - 0005086,Online,WARE-PUJ1005,8/23/2019,1/13/2020,1/29/2020,2/3/2020,USD,14,19,280,19,7,0.075,3912.80,1995.53
SO - 0005087,In-Store,WARE-UHY1004,8/23/2019,1/13/2020,1/21/2020,1/27/2020,USD,9,37,244,5,3,0.075,1159.10,718.64
SO - 0005088,In-Store,WARE-NMK1003,8/23/2019,1/13/2020,1/20/2020,1/27/2020,USD,3,47,89,42,4,0.1,1125.60,596.57
SO - 0005089,In-Store,WARE-NMK1003,8/23/2019,1/13/2020,1/23/2020,1/30/2020,USD,11,41,124,32,8,0.05,3912.80,1956.40
SO - 0005090,In-Store,WARE-NMK1003,12/1/2019,1/13/2020,2/2/2020,2/9/2020,USD,5,7,190,6,7,0.05,227.80,159.46
SO - 0005091,Distributor,WARE-PUJ1005,12/1/2019,1/13/2020,2/7/2020,2/10/2020,USD,24,45,282,39,7,0.075,1018.40,407.36
SO - 0005092,Wholesale,WARE-XYS1001,8/23/2019,1/13/2020,1/15/2020,1/23/2020,USD,26,20,27,16,8,0.1,938.00,684.74
SO - 0005093,Online,WARE-UHY1004,12/1/2019,1/13/2020,1/20/2020,1/22/2020,USD,16,42,245,43,3,0.05,227.80,102.51
SO - 0005094,Distributor,WARE-NMK1003,12/1/2019,1/13/2020,2/10/2020,2/11/2020,USD,22,6,112,47,7,0.05,1005.00,673.35
SO - 0005095,Distributor,WARE-NMK1003,12/1/2019,1/14/2020,1/22/2020,1/25/2020,USD,23,5,120,35,2,0.075,227.80,166.29
SO - 0005096,Wholesale,WARE-PUJ1005,12/1/2019,1/14/2020,1/23/2020,2/1/2020,USD,28,30,325,7,5,0.05,1072.00,546.72
SO - 0005097,Distributor,WARE-XYS1001,8/23/2019,1/14/2020,1/25/2020,2/4/2020,USD,22,1,4,1,1,0.075,2505.80,1954.52
SO - 0005098,In-Store,WARE-NBV1002,8/23/2019,1/14/2020,2/3/2020,2/11/2020,USD,4,28,65,21,5,0.05,4020.00,3015.00
SO - 0005099,Wholesale,WARE-NMK1003,8/23/2019,1/14/2020,2/9/2020,2/15/2020,USD,26,12,89,23,4,0.05,5916.10,3253.86
SO - 0005100,In-Store,WARE-PUJ1005,12/1/2019,1/14/2020,2/11/2020,2/16/2020,USD,3,11,289,5,4,0.1,1092.10,567.89
SO - 0005101,Online,WARE-UHY1004,12/1/2019,1/14/2020,2/9/2020,2/13/2020,USD,14,16,222,40,4,0.15,3959.70,2375.82
SO - 0005102,In-Store,WARE-PUJ1005,8/23/2019,1/14/2020,1/28/2020,2/1/2020,USD,12,16,272,41,3,0.1,3845.80,1884.44
SO - 0005103,In-Store,WARE-PUJ1005,12/1/2019,1/14/2020,2/9/2020,2/12/2020,USD,7,10,280,21,7,0.1,3919.50,2586.87
SO - 0005104,In-Store,WARE-PUJ1005,8/23/2019,1/14/2020,1/22/2020,1/28/2020,USD,4,43,314,23,6,0.2,268.00,131.32
SO - 0005105,Online,WARE-PUJ1005,8/23/2019,1/15/2020,1/18/2020,1/27/2020,USD,18,4,289,1,8,0.05,3986.50,1634.47
SO - 0005106,In-Store,WARE-NMK1003,8/23/2019,1/15/2020,2/12/2020,2/19/2020,USD,9,10,107,32,7,0.075,2680.00,1795.60
SO - 0005107,Online,WARE-XYS1001,12/1/2019,1/15/2020,1/19/2020,1/22/2020,USD,20,7,19,23,3,0.075,1045.20,501.70
SO - 0005108,In-Store,WARE-NMK1003,12/1/2019,1/15/2020,1/31/2020,2/1/2020,USD,11,18,144,20,1,0.05,5949.60,3272.28
SO - 0005109,In-Store,WARE-NBV1002,8/23/2019,1/15/2020,1/17/2020,1/19/2020,USD,9,42,75,20,5,0.075,3946.30,1578.52
SO - 0005110,In-Store,WARE-NBV1002,8/23/2019,1/15/2020,1/18/2020,1/19/2020,USD,3,24,79,5,2,0.2,1969.80,1536.44
SO - 0005111,In-Store,WARE-XYS1001,8/23/2019,1/15/2020,2/7/2020,2/13/2020,USD,1,47,12,24,2,0.05,5862.50,2872.63
SO - 0005112,Online,WARE-NMK1003,12/1/2019,1/15/2020,1/23/2020,2/1/2020,USD,19,23,167,29,5,0.15,1681.70,739.95
SO - 0005113,Wholesale,WARE-NMK1003,8/23/2019,1/16/2020,2/6/2020,2/9/2020,USD,26,20,93,11,8,0.05,2432.10,1361.98
SO - 0005114,In-Store,WARE-UHY1004,8/23/2019,1/16/2020,1/19/2020,1/24/2020,USD,8,28,225,35,6,0.075,1701.80,1429.51
SO - 0005115,Wholesale,WARE-NMK1003,12/1/2019,1/16/2020,1/29/2020,2/1/2020,USD,26,41,167,30,8,0.15,3504.10,2207.58
SO - 0005116,Wholesale,WARE-UHY1004,12/1/2019,1/16/2020,1/21/2020,1/31/2020,USD,28,36,222,16,6,0.2,2639.80,1689.47
SO - 0005117,In-Store,WARE-PUJ1005,8/23/2019,1/16/2020,2/1/2020,2/10/2020,USD,7,5,294,47,7,0.075,1701.80,1021.08
SO - 0005118,Wholesale,WARE-NBV1002,8/23/2019,1/16/2020,1/21/2020,1/27/2020,USD,26,5,74,1,3,0.05,5514.10,2315.92
SO - 0005119,Online,WARE-NBV1002,8/23/2019,1/16/2020,1/27/2020,1/30/2020,USD,12,20,81,19,8,0.2,1105.50,696.47
SO - 0005120,In-Store,WARE-MKL1006,12/1/2019,1/16/2020,1/22/2020,1/26/2020,USD,9,33,346,27,5,0.075,1031.80,815.12
SO - 0005121,In-Store,WARE-XYS1001,12/1/2019,1/16/2020,1/21/2020,1/23/2020,USD,2,28,48,1,2,0.075,5681.60,4090.75
SO - 0005122,In-Store,WARE-NMK1003,12/1/2019,1/16/2020,1/21/2020,1/30/2020,USD,6,12,168,2,1,0.15,2525.90,1869.17
SO - 0005123,Online,WARE-MKL1006,8/23/2019,1/16/2020,2/6/2020,2/7/2020,USD,14,41,358,12,6,0.075,1279.70,639.85
SO - 0005124,Distributor,WARE-NMK1003,12/1/2019,1/17/2020,1/22/2020,1/23/2020,USD,21,5,128,24,4,0.05,3095.40,2073.92
SO - 0005125,In-Store,WARE-XYS1001,8/23/2019,1/17/2020,1/29/2020,2/4/2020,USD,1,14,50,2,2,0.15,174.20,146.33
SO - 0005126,Distributor,WARE-XYS1001,8/23/2019,1/17/2020,2/8/2020,2/17/2020,USD,25,5,1,34,2,0.1,978.20,684.74
SO - 0005127,In-Store,WARE-MKL1006,8/23/2019,1/17/2020,2/2/2020,2/5/2020,USD,1,14,339,16,1,0.05,227.80,148.07
SO - 0005128,Distributor,WARE-XYS1001,8/23/2019,1/17/2020,2/7/2020,2/11/2020,USD,21,43,11,12,4,0.05,227.80,161.74
SO - 0005129,Online,WARE-PUJ1005,8/23/2019,1/17/2020,2/10/2020,2/17/2020,USD,14,47,288,4,4,0.15,6318.10,4738.58
SO - 0005130,Online,WARE-NBV1002,8/23/2019,1/17/2020,2/10/2020,2/19/2020,USD,13,29,87,47,3,0.05,1701.80,935.99
SO - 0005131,Distributor,WARE-MKL1006,12/1/2019,1/17/2020,2/10/2020,2/11/2020,USD,25,31,334,24,6,0.075,3055.20,2230.30
SO - 0005132,Distributor,WARE-NMK1003,12/1/2019,1/17/2020,1/28/2020,2/5/2020,USD,22,30,92,36,5,0.05,877.70,728.49
SO - 0005133,Distributor,WARE-PUJ1005,8/23/2019,1/18/2020,2/7/2020,2/10/2020,USD,23,29,303,28,7,0.15,1098.80,901.02
SO - 0005134,In-Store,WARE-NMK1003,12/1/2019,1/18/2020,1/23/2020,2/2/2020,USD,7,18,90,27,3,0.05,958.10,469.47
SO - 0005135,In-Store,WARE-PUJ1005,8/23/2019,1/18/2020,1/23/2020,1/30/2020,USD,9,21,276,31,3,0.075,1005.00,452.25
SO - 0005136,In-Store,WARE-NMK1003,8/23/2019,1/18/2020,1/31/2020,2/7/2020,USD,5,49,140,1,3,0.05,1058.60,804.54
SO - 0005137,Wholesale,WARE-PUJ1005,8/23/2019,1/18/2020,2/5/2020,2/8/2020,USD,28,12,267,43,4,0.15,1058.60,698.68
SO - 0005138,Wholesale,WARE-MKL1006,8/23/2019,1/19/2020,2/2/2020,2/5/2020,USD,28,8,340,26,3,0.075,5540.90,2438.00
SO - 0005139,Online,WARE-PUJ1005,8/23/2019,1/19/2020,1/22/2020,1/31/2020,USD,17,5,298,6,8,0.15,1132.30,600.12
SO - 0005140,In-Store,WARE-XYS1001,8/23/2019,1/19/2020,2/5/2020,2/15/2020,USD,2,6,51,26,5,0.05,1125.60,506.52
SO - 0005141,In-Store,WARE-PUJ1005,8/23/2019,1/19/2020,2/4/2020,2/8/2020,USD,8,37,326,37,3,0.05,2552.70,1225.30
SO - 0005142,In-Store,WARE-NMK1003,8/23/2019,1/19/2020,2/3/2020,2/8/2020,USD,10,12,142,34,2,0.075,1018.40,661.96
SO - 0005143,Wholesale,WARE-PUJ1005,8/23/2019,1/19/2020,2/12/2020,2/13/2020,USD,27,18,305,24,6,0.05,964.80,472.75
SO - 0005144,Distributor,WARE-XYS1001,8/23/2019,1/19/2020,2/9/2020,2/10/2020,USD,25,4,42,4,7,0.05,964.80,685.01
SO - 0005145,In-Store,WARE-XYS1001,8/23/2019,1/19/2020,1/22/2020,1/28/2020,USD,10,41,36,18,8,0.075,2492.40,996.96
SO - 0005146,Wholesale,WARE-UHY1004,8/23/2019,1/19/2020,2/6/2020,2/9/2020,USD,28,10,215,32,6,0.4,971.50,806.35
SO - 0005147,Distributor,WARE-XYS1001,12/1/2019,1/19/2020,2/2/2020,2/9/2020,USD,20,48,2,34,1,0.2,1065.30,777.67
SO - 0005148,Distributor,WARE-NMK1003,8/23/2019,1/19/2020,1/30/2020,2/5/2020,USD,22,47,199,24,1,0.15,6130.50,3310.47
SO - 0005149,In-Store,WARE-NBV1002,8/23/2019,1/20/2020,1/31/2020,2/9/2020,USD,12,23,84,15,4,0.15,2653.20,1936.84
SO - 0005150,Distributor,WARE-NBV1002,12/1/2019,1/20/2020,1/23/2020,1/27/2020,USD,22,50,79,26,6,0.1,1125.60,607.82
SO - 0005151,Online,WARE-NMK1003,8/23/2019,1/20/2020,2/3/2020,2/7/2020,USD,17,34,113,8,8,0.15,857.60,531.71
SO - 0005152,Online,WARE-NMK1003,8/23/2019,1/20/2020,2/5/2020,2/15/2020,USD,16,38,111,3,1,0.2,1782.20,1354.47
SO - 0005153,Distributor,WARE-NBV1002,8/23/2019,1/20/2020,2/6/2020,2/8/2020,USD,24,20,70,8,6,0.075,2010.00,1045.20
SO - 0005154,In-Store,WARE-PUJ1005,8/23/2019,1/21/2020,2/2/2020,2/8/2020,USD,6,9,313,38,4,0.05,857.60,660.35
SO - 0005155,Online,WARE-XYS1001,12/1/2019,1/21/2020,2/3/2020,2/13/2020,USD,13,20,28,18,5,0.1,871.00,644.54
SO - 0005156,Distributor,WARE-NBV1002,8/23/2019,1/21/2020,1/25/2020,1/28/2020,USD,23,6,73,39,8,0.075,2559.40,1945.14
SO - 0005157,Distributor,WARE-XYS1001,8/23/2019,1/21/2020,2/2/2020,2/11/2020,USD,25,2,51,46,7,0.05,3812.30,1601.17
SO - 0005158,In-Store,WARE-NMK1003,8/23/2019,1/21/2020,2/12/2020,2/18/2020,USD,3,20,126,12,7,0.075,1058.60,571.64
SO - 0005159,In-Store,WARE-PUJ1005,8/23/2019,1/21/2020,1/25/2020,2/3/2020,USD,4,33,308,30,1,0.15,2479.00,1958.41
SO - 0005160,In-Store,WARE-NMK1003,8/23/2019,1/21/2020,1/24/2020,2/2/2020,USD,2,34,171,20,5,0.1,1742.00,1480.70
SO - 0005161,Online,WARE-MKL1006,8/23/2019,1/21/2020,1/30/2020,2/8/2020,USD,19,21,341,12,2,0.05,3162.40,1739.32
SO - 0005162,Online,WARE-NMK1003,12/1/2019,1/21/2020,2/3/2020,2/7/2020,USD,16,12,163,22,2,0.05,207.70,97.62
SO - 0005163,Online,WARE-NMK1003,8/23/2019,1/21/2020,2/13/2020,2/21/2020,USD,17,19,141,7,6,0.075,931.30,605.35
SO - 0005164,Online,WARE-NMK1003,8/23/2019,1/21/2020,2/11/2020,2/16/2020,USD,12,5,200,43,3,0.05,5098.70,3365.14
SO - 0005165,Online,WARE-PUJ1005,8/23/2019,1/21/2020,2/12/2020,2/16/2020,USD,14,35,297,4,8,0.4,1165.80,909.32
SO - 0005166,In-Store,WARE-PUJ1005,8/23/2019,1/22/2020,1/28/2020,1/31/2020,USD,6,7,262,12,5,0.05,1909.50,954.75
SO - 0005167,In-Store,WARE-XYS1001,12/1/2019,1/22/2020,2/8/2020,2/15/2020,USD,9,37,36,6,7,0.05,6244.40,5057.96
SO - 0005168,Online,WARE-XYS1001,8/23/2019,1/22/2020,2/3/2020,2/8/2020,USD,17,7,31,4,4,0.075,3872.60,3252.98
SO - 0005169,Online,WARE-NMK1003,8/23/2019,1/22/2020,1/31/2020,2/9/2020,USD,12,30,141,23,4,0.3,1762.10,1180.61
SO - 0005170,Online,WARE-UHY1004,8/23/2019,1/22/2020,1/26/2020,1/30/2020,USD,17,37,239,29,3,0.075,2552.70,1480.57
SO - 0005171,Wholesale,WARE-NMK1003,8/23/2019,1/22/2020,2/13/2020,2/23/2020,USD,27,19,199,23,4,0.1,1005.00,502.50
SO - 0005172,Online,WARE-NBV1002,8/23/2019,1/22/2020,2/2/2020,2/3/2020,USD,17,5,81,37,4,0.05,1340.00,978.20
SO - 0005173,Distributor,WARE-PUJ1005,8/23/2019,1/22/2020,1/31/2020,2/8/2020,USD,25,13,298,5,1,0.05,1842.50,921.25
SO - 0005174,Wholesale,WARE-XYS1001,12/1/2019,1/22/2020,2/17/2020,2/21/2020,USD,26,18,34,35,2,0.4,3852.50,3236.10
SO - 0005175,In-Store,WARE-NMK1003,12/1/2019,1/23/2020,2/10/2020,2/17/2020,USD,5,47,102,25,3,0.1,1212.70,715.49
SO - 0005176,Online,WARE-XYS1001,8/23/2019,1/23/2020,2/13/2020,2/20/2020,USD,14,22,32,38,1,0.05,3819.00,2940.63
SO - 0005177,Distributor,WARE-NMK1003,8/23/2019,1/23/2020,1/27/2020,1/29/2020,USD,22,19,97,2,8,0.2,1065.30,532.65
SO - 0005178,Wholesale,WARE-PUJ1005,12/1/2019,1/23/2020,2/2/2020,2/6/2020,USD,28,38,311,15,6,0.1,1862.60,1192.06
SO - 0005179,Wholesale,WARE-MKL1006,12/1/2019,1/23/2020,1/28/2020,2/4/2020,USD,26,35,345,42,4,0.1,1989.90,1154.14
SO - 0005180,Online,WARE-UHY1004,12/1/2019,1/23/2020,2/17/2020,2/18/2020,USD,16,34,211,29,8,0.075,2693.40,2289.39
SO - 0005181,Distributor,WARE-UHY1004,8/23/2019,1/23/2020,2/13/2020,2/20/2020,USD,22,25,227,2,7,0.4,4020.00,2613.00
SO - 0005182,Online,WARE-UHY1004,8/23/2019,1/23/2020,2/17/2020,2/22/2020,USD,12,8,214,9,3,0.1,1212.70,557.84
SO - 0005183,Online,WARE-UHY1004,8/23/2019,1/23/2020,2/12/2020,2/15/2020,USD,18,24,213,45,3,0.1,3484.00,2891.72
